"ï..strain","host","plasmid","plasmid_2","strain_2","media","sugar","amino_acids","inducer","concentration","init_ratio","init_dilution","well","time","600","mApple2:579,616","mNeon:479,520","row","column"
"","","","","","","","","",NA,NA,NA,"G2",39519,0.13,11,18258,"G",2
"","","","","","","","","",NA,NA,NA,"G2",39819,0.13,9,17749,"G",2
"","","","","","","","","",NA,NA,NA,"G2",40119,0.131,11,18121,"G",2
"","","","","","","","","",NA,NA,NA,"G2",40419,0.13,8,17725,"G",2
"","","","","","","","","",NA,NA,NA,"G2",40719,0.131,9,17237,"G",2
"","","","","","","","","",NA,NA,NA,"G2",41019,0.13,8,17789,"G",2
"","","","","","","","","",NA,NA,NA,"G2",41319,0.13,8,17920,"G",2
"","","","","","","","","",NA,NA,NA,"G2",41619,0.13,6,18579,"G",2
"","","","","","","","","",NA,NA,NA,"G2",41919,0.13,13,17366,"G",2
"","","","","","","","","",NA,NA,NA,"G2",42219,0.13,9,17941,"G",2
"","","","","","","","","",NA,NA,NA,"G2",42519,0.13,8,17903,"G",2
"","","","","","","","","",NA,NA,NA,"G2",42819,0.13,8,17569,"G",2
"","","","","","","","","",NA,NA,NA,"G2",43119,0.13,8,17977,"G",2
"","","","","","","","","",NA,NA,NA,"G2",43419,0.13,8,18193,"G",2
"","","","","","","","","",NA,NA,NA,"G2",43719,0.13,11,17636,"G",2
"","","","","","","","","",NA,NA,NA,"G2",44019,0.131,7,17297,"G",2
"","","","","","","","","",NA,NA,NA,"G2",44319,0.13,7,18441,"G",2
"","","","","","","","","",NA,NA,NA,"G2",44619,0.13,9,17636,"G",2
"","","","","","","","","",NA,NA,NA,"G2",44919,0.13,9,17526,"G",2
"","","","","","","","","",NA,NA,NA,"G2",45219,0.13,11,17739,"G",2
"","","","","","","","","",NA,NA,NA,"G2",45519,0.13,8,17940,"G",2
"","","","","","","","","",NA,NA,NA,"G2",45819,0.13,8,17981,"G",2
"","","","","","","","","",NA,NA,NA,"G2",46119,0.13,10,17914,"G",2
"","","","","","","","","",NA,NA,NA,"G2",46419,0.13,9,18005,"G",2
"","","","","","","","","",NA,NA,NA,"G2",46719,0.13,10,18108,"G",2
"","","","","","","","","",NA,NA,NA,"G2",47019,0.13,10,17859,"G",2
"","","","","","","","","",NA,NA,NA,"G2",47319,0.13,9,18552,"G",2
"","","","","","","","","",NA,NA,NA,"G2",47619,0.13,10,17426,"G",2
"","","","","","","","","",NA,NA,NA,"G2",47919,0.13,5,18533,"G",2
"","","","","","","","","",NA,NA,NA,"G2",48219,0.13,8,17581,"G",2
"","","","","","","","","",NA,NA,NA,"G2",48519,0.13,9,17354,"G",2
"","","","","","","","","",NA,NA,NA,"G2",48819,0.13,12,17135,"G",2
"","","","","","","","","",NA,NA,NA,"G2",49119,0.13,8,18199,"G",2
"","","","","","","","","",NA,NA,NA,"G2",49419,0.13,6,17881,"G",2
"","","","","","","","","",NA,NA,NA,"G2",49719,0.13,9,17637,"G",2
"","","","","","","","","",NA,NA,NA,"G2",50019,0.13,8,17751,"G",2
"","","","","","","","","",NA,NA,NA,"G2",50319,0.13,9,17644,"G",2
"","","","","","","","","",NA,NA,NA,"G2",50619,0.13,13,18509,"G",2
"","","","","","","","","",NA,NA,NA,"G2",50919,0.13,9,17573,"G",2
"","","","","","","","","",NA,NA,NA,"G2",51219,0.13,7,17617,"G",2
"","","","","","","","","",NA,NA,NA,"G2",51519,0.13,10,18299,"G",2
"","","","","","","","","",NA,NA,NA,"G2",51819,0.13,10,17587,"G",2
"","","","","","","","","",NA,NA,NA,"G2",52119,0.13,6,18731,"G",2
"","","","","","","","","",NA,NA,NA,"G2",52419,0.13,9,17966,"G",2
"","","","","","","","","",NA,NA,NA,"G2",52719,0.13,11,18255,"G",2
"","","","","","","","","",NA,NA,NA,"G2",53019,0.13,9,18389,"G",2
"","","","","","","","","",NA,NA,NA,"G2",53319,0.13,7,17660,"G",2
"","","","","","","","","",NA,NA,NA,"G2",53619,0.13,9,17351,"G",2
"","","","","","","","","",NA,NA,NA,"G2",53919,0.13,10,18395,"G",2
"","","","","","","","","",NA,NA,NA,"G2",54219,0.13,9,18567,"G",2
"","","","","","","","","",NA,NA,NA,"G2",54519,0.13,10,17976,"G",2
"","","","","","","","","",NA,NA,NA,"G2",54819,0.13,11,18304,"G",2
"","","","","","","","","",NA,NA,NA,"G2",55119,0.13,9,17899,"G",2
"","","","","","","","","",NA,NA,NA,"G2",55419,0.13,9,18452,"G",2
"","","","","","","","","",NA,NA,NA,"G2",55719,0.13,9,18364,"G",2
"","","","","","","","","",NA,NA,NA,"G2",56019,0.13,8,18062,"G",2
"","","","","","","","","",NA,NA,NA,"G2",56319,0.13,8,17625,"G",2
"","","","","","","","","",NA,NA,NA,"G2",56619,0.13,9,17764,"G",2
"","","","","","","","","",NA,NA,NA,"G2",56919,0.13,10,17466,"G",2
"","","","","","","","","",NA,NA,NA,"G2",57219,0.13,8,17335,"G",2
"","","","","","","","","",NA,NA,NA,"G2",57519,0.13,6,17479,"G",2
"","","","","","","","","",NA,NA,NA,"G2",57819,0.13,10,18021,"G",2
"","","","","","","","","",NA,NA,NA,"G2",58119,0.13,6,18055,"G",2
"","","","","","","","","",NA,NA,NA,"G2",58419,0.13,7,17746,"G",2
"","","","","","","","","",NA,NA,NA,"G2",58719,0.13,9,17696,"G",2
"","","","","","","","","",NA,NA,NA,"G2",59019,0.13,9,17465,"G",2
"","","","","","","","","",NA,NA,NA,"G2",59319,0.13,11,17853,"G",2
"","","","","","","","","",NA,NA,NA,"G2",59619,0.13,8,18029,"G",2
"","","","","","","","","",NA,NA,NA,"G2",59919,0.13,9,17615,"G",2
"","","","","","","","","",NA,NA,NA,"G2",60219,0.13,7,17767,"G",2
"","","","","","","","","",NA,NA,NA,"G2",60519,0.13,8,18069,"G",2
"","","","","","","","","",NA,NA,NA,"G2",60819,0.13,7,18521,"G",2
"","","","","","","","","",NA,NA,NA,"G2",61119,0.13,8,18629,"G",2
"","","","","","","","","",NA,NA,NA,"G2",61419,0.13,8,17767,"G",2
"","","","","","","","","",NA,NA,NA,"G2",61719,0.13,8,18114,"G",2
"","","","","","","","","",NA,NA,NA,"G2",62019,0.13,6,18343,"G",2
"","","","","","","","","",NA,NA,NA,"G2",62319,0.13,10,17966,"G",2
"","","","","","","","","",NA,NA,NA,"G2",62619,0.13,10,16908,"G",2
"","","","","","","","","",NA,NA,NA,"G2",62919,0.13,7,18552,"G",2
"","","","","","","","","",NA,NA,NA,"G2",63219,0.13,8,17755,"G",2
"","","","","","","","","",NA,NA,NA,"G2",63519,0.13,7,17916,"G",2
"","","","","","","","","",NA,NA,NA,"G2",63819,0.13,8,18094,"G",2
"","","","","","","","","",NA,NA,NA,"G2",64119,0.13,8,17881,"G",2
"","","","","","","","","",NA,NA,NA,"G2",64419,0.13,7,17892,"G",2
"","","","","","","","","",NA,NA,NA,"G2",64719,0.13,8,17747,"G",2
"","","","","","","","","",NA,NA,NA,"G2",65019,0.13,9,17816,"G",2
"","","","","","","","","",NA,NA,NA,"G2",65319,0.13,6,18055,"G",2
"","","","","","","","","",NA,NA,NA,"G2",65619,0.13,8,17832,"G",2
"","","","","","","","","",NA,NA,NA,"G2",65919,0.13,7,18612,"G",2
"","","","","","","","","",NA,NA,NA,"G2",66219,0.13,9,18203,"G",2
"","","","","","","","","",NA,NA,NA,"G2",66519,0.13,9,17654,"G",2
"","","","","","","","","",NA,NA,NA,"G2",66819,0.13,9,17651,"G",2
"","","","","","","","","",NA,NA,NA,"G2",67119,0.13,8,18688,"G",2
"","","","","","","","","",NA,NA,NA,"G2",67419,0.13,10,17549,"G",2
"","","","","","","","","",NA,NA,NA,"G2",67719,0.13,8,18346,"G",2
"","","","","","","","","",NA,NA,NA,"G2",68019,0.13,10,17957,"G",2
"","","","","","","","","",NA,NA,NA,"G2",68319,0.13,10,18426,"G",2
"","","","","","","","","",NA,NA,NA,"G2",68619,0.13,9,18233,"G",2
"","","","","","","","","",NA,NA,NA,"G2",68919,0.13,9,18167,"G",2
"","","","","","","","","",NA,NA,NA,"G2",69219,0.13,9,17870,"G",2
"","","","","","","","","",NA,NA,NA,"G2",69519,0.13,9,16909,"G",2
"","","","","","","","","",NA,NA,NA,"G2",69819,0.13,8,17236,"G",2
"","","","","","","","","",NA,NA,NA,"G2",70119,0.13,7,17618,"G",2
"","","","","","","","","",NA,NA,NA,"G2",70419,0.13,10,17517,"G",2
"","","","","","","","","",NA,NA,NA,"G2",70719,0.13,12,18136,"G",2
"","","","","","","","","",NA,NA,NA,"G2",71019,0.13,10,17535,"G",2
"","","","","","","","","",NA,NA,NA,"G2",71319,0.13,10,18396,"G",2
"","","","","","","","","",NA,NA,NA,"G2",71619,0.13,7,17601,"G",2
"","","","","","","","","",NA,NA,NA,"G2",71919,0.13,9,17739,"G",2
"","","","","","","","","",NA,NA,NA,"G2",72219,0.13,8,17797,"G",2
"","","","","","","","","",NA,NA,NA,"G2",72519,0.13,10,17955,"G",2
"","","","","","","","","",NA,NA,NA,"G2",72819,0.13,9,18115,"G",2
"","","","","","","","","",NA,NA,NA,"G2",73119,0.13,8,17938,"G",2
"","","","","","","","","",NA,NA,NA,"G2",73419,0.13,10,18377,"G",2
"","","","","","","","","",NA,NA,NA,"G2",73719,0.13,7,17645,"G",2
"","","","","","","","","",NA,NA,NA,"G2",74019,0.13,9,17225,"G",2
"","","","","","","","","",NA,NA,NA,"G2",74319,0.13,11,17053,"G",2
"","","","","","","","","",NA,NA,NA,"G2",74619,0.13,10,17751,"G",2
"","","","","","","","","",NA,NA,NA,"G2",74919,0.13,10,17874,"G",2
"","","","","","","","","",NA,NA,NA,"G2",75219,0.13,11,17504,"G",2
"","","","","","","","","",NA,NA,NA,"G2",75519,0.13,7,17656,"G",2
"","","","","","","","","",NA,NA,NA,"G2",75819,0.13,9,17287,"G",2
"","","","","","","","","",NA,NA,NA,"G2",76119,0.13,9,17724,"G",2
"","","","","","","","","",NA,NA,NA,"G2",76419,0.13,9,17675,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G2",0,NA,NA,NA,"G",2
"","","","","","","","","",NA,NA,NA,"G3",219,0.129,9,21575,"G",3
"","","","","","","","","",NA,NA,NA,"G3",519,0.129,8,21440,"G",3
"","","","","","","","","",NA,NA,NA,"G3",819,0.128,10,20500,"G",3
"","","","","","","","","",NA,NA,NA,"G3",1119,0.128,11,21295,"G",3
"","","","","","","","","",NA,NA,NA,"G3",1419,0.128,11,20487,"G",3
"","","","","","","","","",NA,NA,NA,"G3",1719,0.128,11,19861,"G",3
"","","","","","","","","",NA,NA,NA,"G3",2019,0.128,10,20381,"G",3
"","","","","","","","","",NA,NA,NA,"G3",2319,0.128,15,20029,"G",3
"","","","","","","","","",NA,NA,NA,"G3",2619,0.128,14,20037,"G",3
"","","","","","","","","",NA,NA,NA,"G3",2919,0.128,9,19876,"G",3
"","","","","","","","","",NA,NA,NA,"G3",3219,0.128,12,20145,"G",3
"","","","","","","","","",NA,NA,NA,"G3",3519,0.128,9,19719,"G",3
"","","","","","","","","",NA,NA,NA,"G3",3819,0.128,9,19544,"G",3
"","","","","","","","","",NA,NA,NA,"G3",4119,0.128,10,20644,"G",3
"","","","","","","","","",NA,NA,NA,"G3",4419,0.128,8,20253,"G",3
"","","","","","","","","",NA,NA,NA,"G3",4719,0.128,9,19793,"G",3
"","","","","","","","","",NA,NA,NA,"G3",5019,0.128,11,20250,"G",3
"","","","","","","","","",NA,NA,NA,"G3",5319,0.128,10,20394,"G",3
"","","","","","","","","",NA,NA,NA,"G3",5619,0.128,9,19822,"G",3
"","","","","","","","","",NA,NA,NA,"G3",5919,0.128,10,19556,"G",3
"","","","","","","","","",NA,NA,NA,"G3",6219,0.128,9,19956,"G",3
"","","","","","","","","",NA,NA,NA,"G3",6519,0.128,11,19863,"G",3
"","","","","","","","","",NA,NA,NA,"G3",6819,0.128,12,20042,"G",3
"","","","","","","","","",NA,NA,NA,"G3",7119,0.128,13,20271,"G",3
"","","","","","","","","",NA,NA,NA,"G3",7419,0.128,10,19471,"G",3
"","","","","","","","","",NA,NA,NA,"G3",7719,0.128,11,19451,"G",3
"","","","","","","","","",NA,NA,NA,"G3",8019,0.128,10,20109,"G",3
"","","","","","","","","",NA,NA,NA,"G3",8319,0.128,11,19948,"G",3
"","","","","","","","","",NA,NA,NA,"G3",8619,0.128,8,19739,"G",3
"","","","","","","","","",NA,NA,NA,"G3",8919,0.128,10,19634,"G",3
"","","","","","","","","",NA,NA,NA,"G3",9219,0.128,10,20143,"G",3
"","","","","","","","","",NA,NA,NA,"G3",9519,0.128,9,20050,"G",3
"","","","","","","","","",NA,NA,NA,"G3",9819,0.128,10,20255,"G",3
"","","","","","","","","",NA,NA,NA,"G3",10119,0.128,8,19390,"G",3
"","","","","","","","","",NA,NA,NA,"G3",10419,0.127,11,19532,"G",3
"","","","","","","","","",NA,NA,NA,"G3",10719,0.127,9,19572,"G",3
"","","","","","","","","",NA,NA,NA,"G3",11019,0.127,8,19958,"G",3
"","","","","","","","","",NA,NA,NA,"G3",11319,0.127,12,20208,"G",3
"","","","","","","","","",NA,NA,NA,"G3",11619,0.127,9,19918,"G",3
"","","","","","","","","",NA,NA,NA,"G3",11919,0.127,12,19712,"G",3
"","","","","","","","","",NA,NA,NA,"G3",12219,0.127,10,19818,"G",3
"","","","","","","","","",NA,NA,NA,"G3",12519,0.127,12,19315,"G",3
